Latest_Cracking_ratio,Latest_Rutting_max,Latest_Condition_Year,Section_Length,Pavement_Width,Latest_Pavement_type,Road_Category_ID,Road_Class_ID,TV_Total,TV_Heavy,Region,Route_ID,det_no_c,det_no_r
0,8,2012,100,3.07,1,1,4,1550.5,238,1,101002000,4,4
5.4,6,2012,100,2.94,1,1,4,1550,238,1,101002000,4,4
0,4,2012,100,2.57,1,1,4,1550,237.5,1,101002000,4,4
1,7,2012,100,2.77,1,1,4,1549.5,237.5,1,101002000,4,4
9.7,12,2012,100,3.09,1,1,4,1549.5,237,1,101002000,4,4
21.5,11,2012,10,3.02,1,1,4,1549,237,1,101002000,4,4
29.3,14,2012,100,3.18,1,1,4,1549,236.5,1,101002000,4,4
6.4,8,2012,100,3.02,1,1,4,1549,236.5,1,101002000,4,4
17.1,12,2012,100,3.11,1,1,4,1548.5,236,1,101002000,4,4
7.5,8,2012,100,3.12,1,1,4,1548.5,236,1,101002000,4,4
11.3,7,2012,100,2.98,1,1,4,1548,235.5,1,101002000,4,4
1.4,12,2012,100,3.17,1,1,4,1548,235.5,1,101002000,4,4
27.1,19,2012,100,3.15,1,1,4,1548,235,1,101002000,4,4
36.2,15,2012,100,3.17,1,1,4,1547.5,235,1,101002000,4,4
6,9,2012,100,3,1,1,4,1547.5,234.5,1,101002000,4,4
0,13,2012,100,3.11,1,1,3,1547,234.5,1,101002000,4,4
0,18,2012,5,3.36,1,1,3,1547,234.5,1,101002000,4,4
0,9,2012,100,3.01,1,1,3,1547,234,1,101002000,4,4
4.5,17,2012,100,3.02,1,1,3,1547,234,1,101002000,4,4
16.8,20,2012,100,3.08,1,1,3,1546.5,234,1,101002000,4,4
0,13,2012,100,3.48,1,1,3,1546.5,233.5,1,101002000,4,4
0,12,2012,100,3.55,1,1,3,1546,233.5,1,101002000,4,4
0,10,2012,100,3.79,1,1,3,1546,233,1,101002000,4,4
0,17,2012,100,3.78,1,1,3,1546,233,1,101002000,4,4
0,6,2012,100,2.8,1,1,3,1545.5,232.5,1,101002000,4,4
0,16,2012,100,3.46,1,1,3,1545.5,232.5,1,101002000,4,4
0,11,2012,85,3.589411765,1,1,3,1545,232,1,101002000,4,4
0,19,2012,100,3.74,1,1,3,1545,232,1,101002000,4,4
6.3,23,2012,100,3.79,1,1,3,1545,231.5,1,101002000,4,4
0,16,2012,100,3.77,1,1,3,1544.5,231.5,1,101002000,4,4
0,16,2012,100,3.59,1,1,3,1544.5,231,1,101002000,4,4
0,19,2012,100,3.62,1,1,3,1544,231,1,101002000,4,4
0,12,2012,100,3.69,1,1,3,1544,230.5,1,101002000,4,4
0.4,25,2012,100,3.71,1,1,3,1544,230.5,1,101002000,4,4
0,14,2012,100,3.64,1,1,3,1543.5,230,1,101002000,4,4
0,8,2012,100,3.66,1,1,3,1543.5,230,1,101002000,4,4
0,13,2012,100,3.8,1,1,3,1543,229.5,1,101002000,4,4
0,15,2012,10,3.8,1,1,3,1543,229.5,1,101002000,4,4
0,11,2012,100,3.62,1,1,3,1543,229.5,1,101002000,4,4
0,4,2012,100,2.96,1,1,3,1543,229,1,101002000,4,4
0,6,2012,100,2.86,1,1,3,1542.5,229,1,101002000,4,4
0,4,2012,100,3.12,1,1,3,1542.5,229,1,101002000,4,4
0,9,2012,100,3.54,1,1,3,1542,228.5,1,101002000,4,4
0,20,2012,100,3.78,1,1,3,1542,228.5,1,101002000,4,4
0,23,2012,100,3.8,1,1,3,1541.5,228,1,101002000,4,4
0.9,18,2012,100,3.79,1,1,3,1541.5,228,1,101002000,4,4
0,21,2012,100,3.8,1,1,3,1541.5,227.5,1,101002000,4,4
0,14,2012,100,3.8,1,1,3,1541,227.5,1,101002000,4,4
0,21,2012,100,3.65,1,1,3,1541,227,1,101002000,4,4
1.7,13,2012,100,3.39,1,1,3,1540.5,227,1,101002000,4,4
2.9,10,2012,65,3.610769231,1,1,1,1541,227,1,101002000,4,4
0,21,2012,100,3.77,1,1,3,1541,227,1,101002000,4,4
5.3,24,2012,100,3.8,1,1,3,1540.5,227,1,101002000,4,4
4.9,15,2012,100,3.5,1,1,3,1540.5,226.5,1,101002000,4,4
4,14,2012,100,3.72,1,1,3,1540.5,226.5,1,101002000,4,4
0,6,2012,100,3.35,1,1,3,1540,226,1,101002000,4,4
3.7,11,2012,100,3.66,1,1,3,1540,226,1,101002000,4,4
0.2,6,2012,100,3.3,1,1,3,1539.5,225.5,1,101002000,4,4
2.5,21,2012,100,3.8,1,1,3,1539.5,225.5,1,101002000,4,4
0,13,2012,100,3.8,1,1,3,1539.5,225,1,101002000,4,4
5.9,17,2012,100,3.8,1,1,3,1539,225,1,101002000,4,4
2.6,12,2012,5,3.8,1,1,3,1539,225,1,101002000,4,4
0.8,10,2012,100,3.8,1,1,3,1539,224.5,1,101002000,4,4
0,11,2012,100,3.79,1,1,3,1538.5,224.5,1,101002000,4,4
0,11,2012,100,3.72,1,1,3,1538.5,224.5,1,101002000,4,4
0,17,2012,100,3.66,1,1,3,1538.5,224,1,101002000,4,4
0,13,2012,100,3.28,1,1,3,1538,224,1,101002000,4,4
0,19,2012,100,3.51,1,1,3,1538,223.5,1,101002000,4,4
0.2,17,2012,100,3.34,1,1,3,1537.5,223.5,1,101002000,4,4
3,12,2012,100,3.54,1,1,3,1537.5,223,1,101002000,4,4
0,13,2012,100,3.25,1,1,3,1537.5,223,1,101002000,4,4
0,16,2012,75,3.8,1,1,3,1537,222.5,1,101002000,4,4
4.4,8,2012,100,3.12,1,1,3,1537,222.5,1,101002000,4,4
0,21,2012,100,3.77,1,1,3,1536.5,222,1,101002000,4,4
5.2,18,2012,100,3.8,1,1,3,1536.5,222,1,101002000,4,4
6.1,12,2012,100,3.54,1,1,3,1536.5,221.5,1,101002000,4,4
8.4,11,2012,100,2.82,1,1,3,1536,221.5,1,101002000,4,4
0,14,2012,100,3.8,1,1,3,1536,221,1,101002000,4,4
6.2,19,2012,100,3.75,1,1,3,1535.5,221,1,101002000,4,4
0,14,2012,100,3.8,1,1,3,1535.5,220.5,1,101002000,4,4
1.5,13,2012,100,3.56,1,1,3,1535.5,220.5,1,101002000,4,4
6.9,18,2012,100,3.8,1,1,3,1535,220,1,101002000,4,4
0,19,2012,50,3.8,1,1,3,1535,220,1,101002000,4,4
0,11,2012,100,3.8,1,1,3,1535,220,1,101002000,4,4
0,13,2012,100,3.8,1,1,3,1534.5,219.5,1,101002000,4,4
3.2,17,2012,100,3.74,1,1,3,1534.5,219.5,1,101002000,4,4
1.6,13,2012,100,3.77,1,1,3,1534.5,219.5,1,101002000,4,4
15.4,13,2012,100,3.62,1,1,3,1534,219,1,101002000,4,4
0.8,8,2012,100,3.23,1,1,3,1534,219,1,101002000,4,4
0.9,24,2012,100,3.38,1,1,3,1533.5,218.5,1,101002000,4,4
0.6,16,2012,100,3.57,1,1,3,1533.5,218.5,1,101002000,4,4
8.2,14,2012,85,3.32,1,1,3,1533.5,218,1,101002000,4,4
0,12,2012,15,3.68,1,1,3,1533,218,1,101002000,4,4
0,12,2012,20,3.63,1,1,3,1533,218,1,101002000,4,4
0,12,2012,50,3.51,1,1,3,1533,218,1,101002000,4,4
1.2,15,2012,100,3.1,1,1,3,1533,217.5,1,101002000,4,4
1.6,16,2012,100,3.1,1,1,3,1532.5,217.5,1,101002000,4,4
0.5,15,2012,100,3.34,1,1,3,1532.5,217,1,101002000,4,4
0,13,2012,100,3.8,1,1,3,1532,217,1,101002000,4,4
0,16,2012,100,3.8,1,1,3,1532,216.5,1,101002000,4,4
1.3,16,2012,100,3.36,1,1,3,1532,216.5,1,101002000,4,4
0,23,2012,100,3.37,1,1,3,1531.5,216,1,101002000,4,4
0,11,2012,100,3.5,1,1,4,1531.5,216,1,101002000,4,4
0,12,2012,100,3.1,1,1,4,1531,215.5,1,101002000,4,4
1.6,5,2012,50,2.89,1,1,4,1531,215.5,1,101002000,4,4
4.3,8,2012,100,3.07,1,1,4,1531,215,1,101002000,4,4
0,10,2012,100,3.27,1,1,4,1530.5,215,1,101002000,4,4
0,9,2012,100,3.18,1,1,4,1530.5,214.5,1,101002000,4,4
0,11,2012,100,3.1,1,1,4,1530,214.5,1,101002000,4,4
0,9,2012,100,3.04,1,1,4,1530,214.5,1,101002000,4,4
0,11,2012,100,3.17,1,1,4,1530,214,1,101002000,4,4
0.2,12,2012,100,3.2,1,1,4,1529.5,214,1,101002000,4,4
5.1,11,2012,100,3.11,1,1,4,1529.5,213.5,1,101002000,4,4
0,10,2012,100,3.29,1,1,4,1529,213.5,1,101002000,4,4
0,10,2012,30,3.45,1,1,4,1529,213,1,101002000,4,4
0,10,2012,100,3.02,1,1,4,1529,213,1,101002000,4,4
0,12,2012,100,3.16,1,1,4,1528.5,212.5,1,101002000,4,4
0,8,2012,100,3.09,1,1,4,1528.5,212.5,1,101002000,4,4
0,8,2012,100,3.33,1,1,4,1528,212,1,101002000,4,4
0.3,11,2012,100,3.38,1,1,4,1528,212,1,101002000,4,4
0.1,9,2012,100,3.17,1,1,4,1528,211.5,1,101002000,4,4
1.3,9,2012,100,2.92,1,1,4,1527.5,211.5,1,101002000,4,4
1.9,12,2012,100,2.97,1,1,4,1527.5,211,1,101002000,4,4
20.2,12,2012,100,3.02,1,1,4,1527,211,1,101002000,4,4
32.5,14,2012,80,3.02,1,1,4,1527,210.5,1,101002000,4,4
0,14,2012,100,3.31,1,1,4,1527,210.5,1,101002000,4,4
5.6,17,2012,100,3.5,1,1,4,1526.5,210,1,101002000,4,4
13.1,13,2012,100,3.14,1,1,4,1526.5,210,1,101002000,4,4
2.7,17,2012,100,3.16,1,1,4,1526,210,1,101002000,4,4
1.5,16,2012,100,2.99,1,1,4,1526,209.5,1,101002000,4,4
2.3,13,2012,100,3.22,1,1,4,1525.5,209.5,1,101002000,4,4
0.6,15,2012,100,3.35,1,1,4,1525.5,209,1,101002000,4,4
8.8,13,2012,100,3.25,1,1,4,1525.5,209,1,101002000,4,4
2.4,12,2012,100,3.43,1,1,4,1525,208.5,1,101002000,4,4
0,15,2012,100,3.22,1,1,4,1525,208.5,1,101002000,4,4
0,14,2012,20,3.27,1,1,4,1525,208,1,101002000,4,4
0,14,2012,100,3.28,1,1,4,1524.5,208,1,101002000,4,4
1,16,2012,100,3.35,1,1,4,1524.5,208,1,101002000,4,4
1.8,16,2012,100,3.16,1,1,4,1524.5,207.5,1,101002000,4,4
0,13,2012,100,3.21,1,1,4,1524,207.5,1,101002000,4,4
5.7,12,2012,100,3.11,1,1,4,1524,207,1,101002000,4,4
0,10,2012,100,3.12,1,1,4,1523.5,207,1,101002000,4,4
1.4,17,2012,100,3.1,1,1,4,1523.5,206.5,1,101002000,4,4
0,13,2012,100,3.12,1,1,4,1523.5,206.5,1,101002000,4,4
0,11,2012,100,3.36,1,1,4,1523,206,1,101002000,4,4
0.3,15,2012,90,3.34,1,1,4,1523,206,1,101002000,4,4
0,12,2012,100,3.15,1,1,4,1522.5,205.5,1,101002000,4,4
0.6,10,2012,100,3.27,1,1,4,1522.5,205.5,1,101002000,4,4
5.5,10,2012,100,3.3,1,1,4,1522.5,205,1,101002000,4,4
0,16,2012,100,3.24,1,1,4,1522,205,1,101002000,4,4
0,14,2012,100,3.17,1,1,4,1522,205,1,101002000,4,4
0.4,27,2012,100,3.16,1,1,4,1521.5,204.5,1,101002000,4,4
0,18,2012,100,3.31,1,1,4,1521.5,204.5,1,101002000,4,4
0,17,2012,45,3.26,1,1,4,1521,204,1,101002000,4,4
0.7,13,2012,100,3.16,1,1,4,1520.5,203.5,1,101002000,4,4
4.8,15,2012,100,3.36,1,1,4,1520.5,203,1,101002000,4,4
4.3,13,2012,100,3.27,1,1,4,1520.5,203,1,101002000,4,4
0.2,12,2012,100,3.25,1,1,4,1520,202.5,1,101002000,4,4
11.1,22,2012,100,3.32,1,1,4,1520,202.5,1,101002000,4,4
3.2,12,2012,100,3.09,1,1,4,1519.5,202,1,101002000,4,4
0,16,2012,100,3.29,1,1,4,1519.5,202,1,101002000,4,4
0,15,2012,100,3.14,1,1,4,1519.5,201.5,1,101002000,4,4
0,15,2012,100,3.32,1,1,4,1519,201.5,1,101002000,4,4
2.5,13,2012,45,3.308888889,1,1,4,1519,201,1,101002000,4,4
0,12,2012,100,3.23,1,1,4,1518.5,201,1,101002000,4,4
0.8,11,2012,100,3.05,1,1,4,1518.5,200.5,1,101002000,4,4
0,10,2012,100,3.3,1,1,4,1518.5,200.5,1,101002000,4,4
0,12,2012,100,3.38,1,1,4,1518,200,1,101002000,4,4
0.4,10,2012,100,3.58,1,1,4,1518,200,1,101002000,4,4
0.3,16,2012,100,3.26,1,1,4,1517.5,200,1,101002000,4,4
0,15,2012,100,3.32,1,1,4,1517.5,199.5,1,101002000,4,4
0,15,2012,100,3.26,1,1,4,1517,199.5,1,101002000,4,4
0,14,2012,70,3.42,1,1,4,1517,199,1,101002000,4,4
0.3,17,2012,100,3.51,1,1,4,1516.5,198.5,1,101002000,4,4
0,19,2012,100,3.29,1,1,4,1516.5,198.5,1,101002000,4,4
0.4,18,2012,100,3.34,1,1,4,1516,198,1,101002000,4,4
0.6,14,2012,100,3.11,1,1,4,1516,198,1,101002000,4,4
0,16,2012,100,3.1,1,1,4,1516,197.5,1,101002000,4,4
0,13,2012,100,3.2,1,1,4,1515.5,197.5,1,101002000,4,4
5.5,18,2012,100,3.32,1,1,4,1515.5,197,1,101002000,4,4
19.3,16,2012,100,3.31,1,1,4,1515,197,1,101002000,4,4
5.3,19,2012,100,3.23,1,1,4,1515,196.5,1,101002000,4,4
0.3,12,2012,100,3.07,1,1,4,1515,196.5,1,101002000,4,4
7.4,9,2012,5,2.7,1,1,4,1514.5,196.5,1,101002000,4,4
1.3,12,2012,100,3.11,1,1,4,1514.5,196,1,101002000,4,4
0,14,2012,100,3.5,1,1,4,1514.5,196,1,101002000,4,4
0.2,8,2012,100,3.07,1,1,4,1514,195.5,1,101002000,4,4
0.2,8,2012,100,3.1,1,1,4,1514,195.5,1,101002000,4,4
5.2,10,2012,35,3.171428571,1,1,4,1514,195.5,1,101002000,4,4
0.6,12,2012,25,3.38,1,1,4,1514,195.5,1,101002000,4,4
2.2,9,2012,40,3.14,1,1,4,1513.5,195,1,101002000,4,4
3.9,10,2012,100,3.28,1,1,4,1513.5,195,1,101002000,4,4
10.7,13,2012,100,3.2,1,1,4,1513.5,195,1,101002000,4,4
10.1,8,2012,100,3.3,1,1,4,1513,194.5,1,101002000,4,4
18.4,7,2012,100,2.83,1,1,4,1513,194.5,1,101002000,4,4
0.9,11,2012,100,3.2,1,1,4,1513,194,1,101002000,4,4
1.5,9,2012,25,3.408,1,1,3,1512.5,194,1,101002000,4,4
0.2,14,2012,100,3.69,1,1,3,1512.5,194,1,101002000,4,4
2.6,15,2012,100,3.8,1,1,3,1512.5,193.5,1,101002000,4,4
0,16,2012,100,3.72,1,1,3,1512,193.5,1,101002000,4,4
0,10,2012,100,3.31,1,1,3,1512,193,1,101002000,4,4
0,10,2012,100,3.48,1,1,3,1512,193,1,101002000,4,4
0,10,2012,100,3.31,1,1,3,1511.5,192.5,1,101002000,4,4
0,11,2012,100,3.32,1,1,3,1511.5,192.5,1,101002000,4,4
0,9,2012,100,3.33,1,1,3,1511,192,1,101002000,4,4
0,9,2012,100,2.99,1,1,3,1511,192,1,101002000,4,4
0,11,2012,60,3.35,1,1,3,1511,191.5,1,101002000,4,4
1.1,14,2012,100,3.19,1,1,3,1510.5,191.5,1,101002000,4,4
0.2,17,2012,100,3.31,1,1,3,1510.5,191,1,101002000,4,4
3.5,14,2012,100,3.44,1,1,3,1510,191,1,101002000,4,4
0,14,2012,20,3.08,1,1,3,1510,191,1,101002000,4,4
0,12,2012,65,2.9,1,1,3,1510,190.5,1,101002000,4,4
0,11,2012,15,3.006666667,1,1,3,1510,190.5,1,101002000,4,4
10.1,10,2012,100,3.64,1,1,3,1510,190.5,1,101002000,4,4
0.2,9,2012,100,3.48,1,1,3,1509.5,190.5,1,101002000,4,4
0.5,4,2012,100,3.08,1,1,3,1509.5,190,1,101002000,4,4
0,2,2012,100,2.6,1,1,3,1509,190,1,101002000,4,4
0,3,2012,100,2.97,1,1,3,1509,189.5,1,101002000,4,4
0,3,2012,100,2.78,1,1,3,1508.5,189.5,1,101002000,4,4
0,2,2012,15,2.453333333,1,1,3,1508.5,189,1,101002000,4,4
0,5,2012,100,3.18,1,1,3,1508.5,189,1,101002000,4,4
0,7,2012,100,3.6,1,1,3,1508.5,189,1,101002000,4,4
0,6,2012,100,3.35,1,1,3,1508,188.5,1,101002000,4,4
0,9,2012,100,3.68,1,1,3,1508,188.5,1,101002000,4,4
0,6,2012,100,3.29,1,1,3,1507.5,188,1,101002000,4,4
0.5,10,2012,100,3.66,1,1,3,1507.5,188,1,101002000,4,4
0,11,2012,100,3.51,1,1,3,1507.5,187.5,1,101002000,4,4
0.1,11,2012,100,3.35,1,1,3,1507,187.5,1,101002000,4,4
4.8,15,2012,100,3.15,1,1,3,1507,187,1,101002000,4,4
1.1,14,2012,100,3.41,1,1,3,1506.5,187,1,101002000,4,4
0,16,2012,85,3.8,1,1,3,1506.5,187,1,101002000,4,4
4.1,14,2012,100,3.75,1,1,3,1506.5,186.5,1,101002000,4,4
0.3,8,2012,100,3.19,1,1,3,1506.5,186.5,1,101002000,4,4
0,12,2012,100,3.4,1,1,3,1506,186,1,101002000,4,4
0.4,16,2012,100,3.1,1,1,3,1506,186,1,101002000,4,4
0.7,14,2012,100,3.04,1,1,3,1505.5,185.5,1,101002000,4,4
0.1,15,2012,100,3.54,1,1,3,1505.5,185.5,1,101002000,4,4
1.7,16,2012,100,3.68,1,1,3,1505.5,185.5,1,101002000,4,4
2.3,14,2012,100,3.66,1,1,3,1505,185,1,101002000,4,4
0.8,19,2012,100,3.46,1,1,3,1505,185,1,101002000,4,4
0.4,19,2012,100,3.46,1,1,3,1504.5,184.5,1,101002000,4,4
15.8,12,2012,100,3.32,1,1,4,1504.5,184.5,1,101002000,4,4
23.7,10,2012,100,3.13,1,1,4,1504.5,184,1,101002000,4,4
13.3,6,2012,100,2.76,1,1,4,1504,184,1,101002000,4,4
4.6,8,2012,100,3.17,1,1,4,1504,183.5,1,101002000,4,4
28.1,8,2012,100,3.12,1,1,4,1503.5,183.5,1,101002000,4,4
29.6,11,2012,100,3.27,1,1,4,1503.5,183,1,101002000,4,4
16.6,8,2012,100,3.09,1,1,4,1503.5,183,1,101002000,4,4
6.7,9,2012,100,3.2,1,1,4,1503,182.5,1,101002000,4,4
3.1,11,2012,30,3.5,1,1,4,1503,182.5,1,101002000,4,4
0.7,8,2012,40,3.36,1,1,4,1503,182.5,1,101002000,4,4
1,8,2012,30,3.42,1,1,4,1503,182.5,1,101002000,4,4
45.2,10,2012,100,3.32,1,1,4,1502.5,182,1,101002000,4,4
25.2,9,2012,80,3.19,1,1,4,1502.5,182,1,101002000,4,4
22.3,8,2012,100,3.16,1,1,4,1502.5,182,1,101002000,4,4
39.9,11,2012,100,3.26,1,1,4,1502.5,181.5,1,101002000,4,4
25.7,12,2012,100,3.41,1,1,4,1502,181.5,1,101002000,4,4
0,14,2012,20,3.02,1,1,4,1502,181.5,1,101002000,4,4
0,10,2012,10,3.34,1,1,4,1502,181.5,1,101002000,4,4
31.1,17,2012,70,3.33,1,1,4,1502,181,1,101002000,4,4
60.9,9,2012,100,3.21,1,1,4,1501.5,181,1,101002000,4,4
34.3,9,2012,100,2.91,1,1,4,1501.5,180.5,1,101002000,4,4
32.7,11,2012,100,3.16,1,1,4,1501,180.5,1,101002000,4,4
20.6,10,2012,100,3.17,1,1,4,1501,180.5,1,101002000,4,4
11.7,9,2012,100,3.23,1,1,4,1501,180,1,101002000,4,4
52.6,14,2012,100,3.07,1,1,4,1500.5,180,1,101002000,4,4
69.4,5,2012,45,2.88,1,1,4,1500.5,179.5,1,101002000,4,4
68.4,8,2012,100,3.01,1,1,4,1500.5,179.5,1,101002000,4,4
3.4,7,2012,100,2.92,1,1,4,1500,179.5,1,101002000,4,4
0,9,2012,100,3.13,1,1,4,1500,179,1,101002000,4,4
2.1,7,2012,100,3.18,1,1,4,1500,179,1,101002000,4,4
2.5,10,2012,100,3.03,1,1,4,1499.5,178.5,1,101002000,4,4
0,6,2012,100,3.09,1,1,4,1499.5,178.5,1,101002000,4,4
0,6,2012,100,3.22,1,1,4,1499,178,1,101002000,4,4
0,5,2012,100,2.9,1,1,4,1499,178,1,101002000,4,4
0,9,2012,100,3.15,1,1,4,1499,177.5,1,101002000,4,4
0,14,2012,80,3.15,1,1,4,1498.5,177.5,1,101002000,4,4
0.2,13,2012,100,3.17,1,1,4,1498.5,177,1,101002000,4,4
0,16,2012,100,3.09,1,1,4,1498,177,1,101002000,4,4
0,9,2012,100,3.11,1,1,4,1498,176.5,1,101002000,4,4
0,5,2012,100,3.01,1,1,4,1498,176.5,1,101002000,4,4
3.5,13,2012,100,3.12,1,1,4,1497.5,176,1,101002000,4,4
0,10,2012,100,3.18,1,1,4,1497.5,176,1,101002000,4,4
0,11,2012,100,3.14,1,1,4,1497,176,1,101002000,4,4
0,12,2012,100,3.21,1,1,4,1497,175.5,1,101002000,4,4
47.4,10,2012,90,3.43,1,1,4,1497,175.5,1,101002000,4,4
0,10,2012,10,3.41,1,1,4,1496.5,175,1,101002000,4,4
0.2,9,2012,65,3.410769231,1,1,4,1496.5,175,1,101002000,4,4
0,6,2012,35,3.291428571,1,1,4,1496.5,175,1,101002000,4,4
0,6,2012,20,3.25,1,1,4,1496.5,175,1,101002000,4,4
7,9,2012,100,3.15,1,1,4,1496.5,175,1,101002000,4,4
27.5,18,2012,100,3.32,1,1,4,1496,174.5,1,101002000,4,4
61.9,18,2012,100,3.44,1,1,4,1496,174.5,1,101002000,4,4
43.5,11,2012,100,3.32,1,1,4,1496,174,1,101002000,4,4
45.3,9,2012,100,3.14,1,1,4,1495.5,174,1,101002000,4,4
29.5,6,2012,100,3.05,1,1,4,1495.5,173.5,1,101002000,4,4
54,9,2012,100,3.17,1,1,4,1495,173.5,1,101002000,4,4
52.6,13,2012,100,3.34,1,1,4,1495,173,1,101002000,4,4
27.8,14,2012,100,3.39,1,1,4,1495,173,1,101002000,4,4
0,13,2012,35,3.171428571,1,1,4,1494.5,172.5,1,101002000,4,4
0,10,2012,100,3.21,1,1,4,1494.5,172.5,1,101002000,4,4
0.8,15,2012,100,3.18,1,1,4,1494,172,1,101002000,4,4
18.2,14,2012,100,3.35,1,1,4,1494,172,1,101002000,4,4
80.3,9,2012,100,3.21,1,1,4,1494,171.5,1,101002000,4,4
3.5,6,2012,100,3.16,1,1,4,1493.5,171.5,1,101002000,4,4
0,4,2012,15,3.08,1,1,4,1493.5,171.5,1,101002000,4,4
0,6,2012,75,3.149333333,1,1,4,1493.5,171,1,101002000,4,4
0,7,2012,10,3.23,1,1,4,1493.5,171,1,101002000,4,4
38,11,2012,100,3.61,1,1,4,1493,171,1,101002000,4,4
71.5,15,2012,100,3.62,1,1,4,1493,171,1,101002000,4,4
3.4,10,2012,100,3.36,1,1,4,1492.5,170.5,1,101002000,4,4
0.5,15,2012,100,3.23,1,1,4,1492.5,170.5,1,101002000,4,4
3.1,14,2012,100,3.32,1,1,4,1492.5,170,1,101002000,4,4
0,9,2012,100,3.13,1,1,4,1492,170,1,101002000,4,4
0.5,10,2012,100,3.31,1,1,4,1492,169.5,1,101002000,4,4
9.2,10,2012,100,3.07,1,1,4,1491.5,169.5,1,101002000,4,4
14,16,2012,100,3.22,1,1,4,1491.5,169,1,101002000,4,4
50.1,10,2012,100,3.2,1,1,4,1491.5,169,1,101002000,4,4
0,11,2012,100,3.14,1,1,4,1491,168.5,1,101002000,4,4
0,15,2012,100,3.36,1,1,4,1491,168.5,1,101002000,4,4
0,12,2012,100,3.26,1,1,4,1490.5,168,1,101002000,4,4
0,10,2012,10,3.14,1,1,4,1490.5,168,1,101002000,4,4
0,9,2012,100,2.99,1,1,4,1490.5,167.5,1,101002000,4,4
6.9,9,2012,100,2.91,1,1,4,1490,167.5,1,101002000,4,4
0,11,2012,100,3.12,1,1,4,1490,167,1,101002000,4,4
0,11,2012,100,3.31,1,1,4,1489.5,167,1,101002000,4,4
42.5,13,2012,100,3.35,1,1,4,1489.5,166.5,1,101002000,4,4
0,9,2012,20,3.63,1,1,4,1489.5,166.5,1,101002000,4,4
0,11,2012,10,3.52,1,1,4,1489.5,166.5,1,101002000,4,4
18.7,10,2012,70,3.42,1,1,4,1489.5,166.5,1,101002000,4,4
11.4,11,2012,100,3.19,1,1,4,1489,166,1,101002000,4,4
19.5,12,2012,100,3.3,1,1,4,1489,166,1,101002000,4,4
50,17,2012,100,3.3,1,1,4,1488.5,166,1,101002000,4,4
26.3,11,2012,100,3.23,1,1,4,1488.5,165.5,1,101002000,4,4
0,10,2012,40,3.22,1,1,4,1488.5,165.5,1,101002000,4,4
0,11,2012,100,3.27,1,1,4,1488.5,165.5,1,101002000,4,4
0,13,2012,100,3.26,1,1,4,1488,165,1,101002000,4,4
0.6,17,2012,100,3.02,1,1,4,1488,165,1,101002000,4,4
2.1,13,2012,100,3.15,1,1,4,1487.5,164.5,1,101002000,4,4
3.9,16,2012,100,3.33,1,1,4,1487.5,164.5,1,101002000,4,4
9.8,13,2012,100,3.54,1,1,4,1487.5,164,1,101002000,4,4
2.6,12,2012,100,3.11,1,1,4,1487,164,1,101002000,4,4
6.2,10,2012,100,3.09,1,1,4,1487,163.5,1,101002000,4,4
56.7,9,2012,100,2.99,1,1,4,1486.5,163.5,1,101002000,4,4
4.1,10,2012,100,3.05,1,1,4,1486.5,163,1,101002000,4,4
1.1,14,2012,100,3.2,1,1,4,1486.5,163,1,101002000,4,4
1.8,18,2012,60,3.31,1,1,1,1486.5,163,1,101002000,4,4
4.5,9,2012,100,3.06,1,1,4,1486.5,163,1,101002000,4,4
0,10,2012,100,2.9,1,1,4,1486,162.5,1,101002000,4,4
0.4,10,2012,100,3.19,1,1,4,1486,162.5,1,101002000,4,4
1.3,15,2012,100,3.34,1,1,4,1485.5,162,1,101002000,4,4
6.8,13,2012,100,3.4,1,1,4,1485.5,162,1,101002000,4,4
10.7,15,2012,100,3.06,1,1,4,1485,161.5,1,101002000,4,4
0,11,2012,100,3.34,1,1,4,1485,161.5,1,101002000,4,4
8.5,13,2012,100,3.51,1,1,4,1485,161.5,1,101002000,4,4
9.5,13,2012,100,3.51,1,1,4,1484.5,161,1,101002000,4,4
23.6,12,2012,100,3.51,1,1,4,1484.5,161,1,101002000,4,4
2.8,12,2012,5,3.52,1,1,4,1484.5,160.5,1,101002000,4,4
1.5,12,2012,100,3.39,1,1,4,1484,160.5,1,101002000,4,4
9.5,13,2012,100,3.29,1,1,4,1484,160.5,1,101002000,4,4
4.4,14,2012,100,3.33,1,1,4,1484,160,1,101002000,4,4
0,12,2012,100,3.1,1,1,4,1483.5,160,1,101002000,4,4
1.4,12,2012,100,3.2,1,1,4,1483.5,159.5,1,101002000,4,4
26.4,13,2012,100,3.32,1,1,4,1483,159.5,1,101002000,4,4
10.8,11,2012,100,3.36,1,1,4,1483,159,1,101002000,4,4
5.7,11,2012,100,3.31,1,1,4,1483,159,1,101002000,4,4
4.9,10,2012,100,3.19,1,1,4,1482.5,158.5,1,101002000,4,4
2.5,13,2012,65,3.48,1,1,4,1482.5,158.5,1,101002000,4,4
8.9,12,2012,100,3.36,1,1,4,1482,158,1,101002000,4,4
5.6,11,2012,100,3.17,1,1,4,1482,158,1,101002000,4,4
3.4,15,2012,100,3.09,1,1,4,1482,157.5,1,101002000,4,4
0,13,2012,100,3.39,1,1,4,1481.5,157.5,1,101002000,4,4
3.7,10,2012,100,3.02,1,1,4,1481.5,157,1,101002000,4,4
