"101001000","101001000022_0008","5","2014","8","100","8","200","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","91","2013/2","1","AC","30","0","0","30","17","15","2.43","3.5"
"101001000","101001000022_0008","5","2014","8","200","8","300","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","92","2013/10","1","CC","30","0","0","30","20","15","2.39","3.5"
"101001000","101001000022_0008","5","2014","8","300","8","400","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","93","2012/10","1","AC","30","0","0","30","21","15","3.71","3.4"
"101001000","101001000022_0008","5","2014","8","400","8","500","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","94","2013/11","1","AC","30","0","0","30","18","17","3.11","3.3"
"101001000","101001000022_0008","5","2014","8","500","8","600","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","95","2012/11","1","AC","30","0","0","30","38","17","3.47","3.3"
"101001000","101001000022_0008","5","2014","8","600","8","700","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","96","2012/7","1","CC","30","0","0","30","21","14","2.76","3.6"
"101001000","101001000022_0008","5","2014","8","700","8","800","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","97","2012/6","1","AC","30","0","0","30","24","14","2.74","3.6"
"101001000","101001000022_0008","5","2014","8","800","8","900","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","98","2013/9","1","AC","30","0","0","30","18","15","2.93","3.5"
"101001000","101001000022_0008","5","2014","8","900","8","1000","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","99","2013/8","1","AC","30","0","0","30","20","13","2.86","3.6"
"101001000","101001000022_0008","5","2014","8","1000","9","0","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","100","2013/11","1","CC","30","0","0","30","16","14","2.51","3.6"
"101001000","101001000022_0009","5","2014","9","0","9","100","100","2","2","BST","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","101","2012/12","1","AC","0","0","0","0","18","11","2.9","7.1"
"101001000","101001000022_0009","5","2014","9","100","9","200","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","102","2013/2","1","AC","0","0","0","0","17","12","2.12","6.9"
"101001000","101001000022_0009","5","2014","9","200","9","300","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","103","2013/10","1","AC","0","0","0","0","3","3","1.5","8.8"
"101001000","101001000022_0009","6","2014","9","300","9","400","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","104","2012/10","1","CC","0","0","0","0","17","11","1.79","7.1"
"101001000","101001000022_0009","6","2014","9","400","9","500","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","105","2013/11","1","AC","0","0","0","0","17","11","2.05","7.1"
"101001000","101001000022_0009","6","2014","9","500","9","600","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","106","2012/11","1","AC","0","0","0","0","17","10","2.16","7.3"
"101001000","101001000022_0009","6","2014","9","600","9","700","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","107","2012/7","1","AC","0","0","0","0","17","11","1.79","7.1"
"101001000","101001000022_0009","6","2014","9","700","9","800","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","108","2012/6","1","CC","","","","","","","",""
"101001000","101001000022_0009","6","2014","9","800","9","900","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","109","2013/9","1","AC","0","0","0","0","3","3","1.5","8.8"
"101001000","101001000022_0009","6","2014","9","900","9","1000","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","110","2013/8","1","AC","0","0","0","0","3","3","1.5","8.8"
"101001000","101001000022_0009","6","2014","9","1000","10","0","100","2","2","CC","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","111","2013/11","1","AC","0","0","0","0","3","3","1.5","8.8"
